product_id,record_id,settlement,source_file_token,task_id,source_path,generated_path,final_path,upload_status,uploaded_file_token,uploaded_at,run_root
JH476,recvlmw3AoZM2M,HEIC重跑替换,,jewelry-white-bg-heicfix-JH476-20260612135356,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH476_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH476_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH476_white_bg_watermarked.png,uploaded,AxDDb84XdojHbGxhK6CcnqbUneb,2026-06-12T13:57:44,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH495,recvlsDw2vsR5F,HEIC重跑替换,,jewelry-white-bg-heicfix-JH495-20260612135755,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH495_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH495_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH495_white_bg_watermarked.png,uploaded,SmiWbwAQ2oq2NJxESOZcJS6Lnze,2026-06-12T14:00:00,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH481,recvlmw3Aox3RY,HEIC重跑替换,,jewelry-white-bg-heicfix-JH481-20260612135744,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH481_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH481_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH481_white_bg_watermarked.png,uploaded,UnBpbdz3yohRxXxIvgQce45wnie,2026-06-12T14:00:05,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH482,recvlmw3Ao4Uqk,HEIC重跑替换,,jewelry-white-bg-heicfix-JH482-20260612135748,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH482_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH482_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH482_white_bg_watermarked.png,uploaded,DLrVbS9krogRONx3DZEcxIIanGb,2026-06-12T14:00:10,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH483,recvlmw3AoSTZY,HEIC重跑替换,,jewelry-white-bg-heicfix-JH483-20260612135751,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH483_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH483_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH483_white_bg_watermarked.png,uploaded,V2rHbRI02oOKDoxhELFcQhtTnad,2026-06-12T14:00:14,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH496,recvlsDw2vxs4c,HEIC重跑替换,,jewelry-white-bg-heicfix-JH496-20260612135759,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH496_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH496_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH496_white_bg_watermarked.png,uploaded,Qx0Ob8V45ogLIsx1DNdc68YJn7d,2026-06-12T14:00:19,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH501,recvlsGryFTJh2,HEIC重跑替换,,jewelry-white-bg-heicfix-JH501-20260612135802,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH501_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH501_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH501_white_bg_watermarked.png,uploaded,Gw8hbMnRbooknDxg7L3c6Z56nLh,2026-06-12T14:00:27,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH502,recvlsKG0lPDG4,HEIC重跑替换,,jewelry-white-bg-heicfix-JH502-20260612135805,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH502_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH502_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH502_white_bg_watermarked.png,uploaded,NfHcb7hHdoYYn5xiS2bcTgw6nme,2026-06-12T14:00:32,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH510,recvlsKG0lUS7B,HEIC重跑替换,,jewelry-white-bg-heicfix-JH510-20260612135809,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH510_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH510_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH510_white_bg_watermarked.png,uploaded,GatcbrsHQo2Ye0xghNbc4go5nFd,2026-06-12T14:00:37,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH513,recvlytZXmVCfR,HEIC重跑替换,,jewelry-white-bg-heicfix-JH513-20260612135813,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH513_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH513_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH513_white_bg_watermarked.png,uploaded,PMktbIVF1oasIuxiZamcMs9fnYd,2026-06-12T14:00:42,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH518,recvlyA5gaCZXy,HEIC重跑替换,,jewelry-white-bg-heicfix-JH518-20260612135816,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH518_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH518_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH518_white_bg_watermarked.png,uploaded,Uxw6bs9F9o6DZSxjmjvcqXN2ngn,2026-06-12T14:00:48,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH602,recvlWLnffdjDe,HEIC重跑替换,,jewelry-white-bg-heicfix-JH602-20260612140053,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH602_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH602_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH602_white_bg_watermarked.png,uploaded,ZV0LbhaK9ogIY5x9iLucDOUXn0y,2026-06-12T14:02:50,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH603,recvlWLnffb3qi,HEIC重跑替换,,jewelry-white-bg-heicfix-JH603-20260612140056,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH603_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH603_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH603_white_bg_watermarked.png,uploaded,QzUfbV8JJozY91x1wU0clRponig,2026-06-12T14:02:55,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH614,recvlY7sjM5Zjj,HEIC重跑替换,,jewelry-white-bg-heicfix-JH614-20260612140103,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH614_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH614_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH614_white_bg_watermarked.png,uploaded,PYVSbzcFXobtdkx9O4ocBX8unQf,2026-06-12T14:03:00,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH617,recvlYbIQ6emyu,HEIC重跑替换,,jewelry-white-bg-heicfix-JH617-20260612140107,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH617_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH617_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH617_white_bg_watermarked.png,uploaded,E6ISbl48YoRDcUxXhV6cvp71n9H,2026-06-12T14:03:05,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH628,recvm1y663Ptc8,HEIC重跑替换,,jewelry-white-bg-heicfix-JH628-20260612140114,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH628_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH628_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH628_white_bg_watermarked.png,uploaded,TObRbaFLromKOdxsFRAcWxz0nXi,2026-06-12T14:03:13,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH526,recvlyEDj00lSj,HEIC重跑替换,,jewelry-white-bg-heicfix-JH526-20260612140048,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH526_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH526_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH526_white_bg_watermarked.png,uploaded,O5eRb2uDAo0RcgxebACcmTW3nC3,2026-06-12T14:03:19,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH604,recvlWLnffYSEX,HEIC重跑替换,,jewelry-white-bg-heicfix-JH604-20260612140100,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH604_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH604_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH604_white_bg_watermarked.png,uploaded,OlZrb70nVoMuL1x4J59ceTPMnVf,2026-06-12T14:03:24,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH627,recvm1y663PJoL,HEIC重跑替换,,jewelry-white-bg-heicfix-JH627-20260612140111,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH627_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH627_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH627_white_bg_watermarked.png,uploaded,Ok1WbDXeoohSoUxAB06cRxhLnNe,2026-06-12T14:03:29,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH629,recvm1y663dWan,HEIC重跑替换,,jewelry-white-bg-heicfix-JH629-20260612140118,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH629_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH629_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH629_white_bg_watermarked.png,uploaded,FB4Nb3DplojtOKxV2p4c73QtnIf,2026-06-12T14:03:33,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH630,recvm1Y3QGrmuj,HEIC重跑替换,,jewelry-white-bg-heicfix-JH630-20260612140122,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH630_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH630_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH630_white_bg_watermarked.png,uploaded,UFAAbBt1ZoPdHuxAXOAcgVX7n8g,2026-06-12T14:03:38,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
